#  Wav (A)    log gf    E (l, u) (eV)    rad    stark  waals
   634.98595  -6.240   0.0000  19.5257   8.44  -5.58  -7.69
   635.07749  -5.332   0.0000  19.5229  12.72  -5.20  -7.69
   636.14624  -6.505   0.0356  19.5257   8.44  -5.58  -7.69
   636.23811  -5.699   0.0356  19.5229  12.72  -5.20  -7.69
   636.44017  -5.230   0.0356  19.5167   8.43  -5.37  -7.69
   637.33133  -5.707   0.0356  19.4895   8.42  -5.64  -7.68
   639.43173  -7.098   0.0356  19.4256   8.60  -5.64  -7.71
   642.57813  -7.647   0.0000  19.2950   8.49  -5.48  -7.73
   643.72325  -7.327   0.0356  19.2963   8.49  -5.48  -7.73
   643.76635  -7.832   0.0356  19.2950   8.49  -5.48  -7.73
   643.97944  -6.715   0.0356  19.2886   8.60  -6.08  -7.73
   730.99415  -2.644   0.0000  16.9612  14.18  -5.99  -7.65
   732.53226  -2.406   0.0356  16.9612  14.18  -5.97  -7.65
   732.53226  -3.332   0.0356  16.9612  14.18  -5.99  -7.65
   741.26083  -6.876   0.0000  16.7263   7.97  -6.48  -7.69
   742.84249  -6.978   0.0356  16.7263   7.97  -6.48  -7.69
   745.82895  -7.247   0.0000  16.6239   8.06  -6.35  -7.68
   746.17455  -6.868   0.0000  16.6162   8.06  -6.35  -7.68
   746.67883  -5.398   0.0356  16.6405   8.07  -6.35  -7.68
   747.43019  -6.067   0.0356  16.6239   8.06  -6.35  -7.68
   747.77727  -6.048   0.0356  16.6162   8.06  -6.35  -7.68
   753.71468  -3.999   0.0000  16.4499   8.03  -5.98  -7.70
   754.19275  -3.882   0.0000  16.4395   8.03  -5.98  -7.70
   755.34999  -3.449   0.0356  16.4499   8.03  -5.98  -7.70
   755.83013  -4.071   0.0356  16.4395   8.03  -5.98  -7.70
   758.36900  -7.261   0.0000  16.3490   8.00  -6.41  -7.70
   758.81228  -5.611   0.0000  16.3394   8.00  -6.41  -7.70
   759.29677  -5.902   0.0356  16.3646   8.00  -6.42  -7.70
   760.02459  -5.377   0.0356  16.3490   8.00  -6.41  -7.70
   760.46981  -5.813   0.0356  16.3394   8.00  -6.41  -7.70
   803.24059  -2.471   0.0000  15.4357   7.43  -3.68  -7.02
   804.65606  -2.745   0.0000  15.4085   7.71  -3.99  -7.01
   805.09814  -2.215   0.0356  15.4357   7.43  -3.69  -7.02
   805.09814  -3.164   0.0356  15.4357   7.43  -3.68  -7.02
   806.52017  -2.445   0.0356  15.4085   7.71  -3.99  -7.01
   818.57524  -2.166   0.0000  15.1465   7.66  -4.04  -7.12
   819.44860  -3.738   5.3230  20.4534   7.91  -4.86  -7.39
   820.50407  -1.911   0.0356  15.1465   7.66  -4.06  -7.12
   820.50447  -2.860   0.0356  15.1465   7.66  -4.04  -7.12
   820.62735  -2.096   5.3448  20.4534   7.91  -4.86  -7.39
   820.92114  -2.531   0.0000  15.1032   7.89  -4.00  -7.11
   821.44976  -1.449   5.3448  20.4383   8.03  -4.86  -7.39
   822.86146  -2.231   0.0356  15.1032   7.89  -4.00  -7.11
   825.23040  -1.754   5.3230  20.3474   8.23  -4.92  -7.36
   826.42586  -1.433   5.3448  20.3474   8.23  -4.92  -7.36
   836.31822  -7.567   5.3096  20.1347  13.14  -6.57  -7.65
   837.07660  -6.603   5.3230  20.1347  13.14  -6.57  -7.65
   837.15838  -7.420   5.3096  20.1199  13.14  -6.17  -7.65
   837.91828  -6.105   5.3230  20.1199  13.14  -6.17  -7.65
   838.30666  -5.088   5.3448  20.1347  13.14  -6.57  -7.65
   843.71909  -1.784   0.0000  14.6951   7.96  -4.24  -7.24
   845.76831  -1.529   0.0356  14.6951   7.96  -4.24  -7.24
   845.76881  -2.478   0.0356  14.6951   7.96  -4.24  -7.24
   848.06996  -2.274   0.0000  14.6197   8.10  -4.39  -7.22
   850.14090  -1.974   0.0356  14.6197   8.10  -4.39  -7.22
   850.38562  -5.324   5.3096  19.8895   9.46  -5.59  -7.52
   851.16974  -4.913   5.3230  19.8895   9.46  -5.59  -7.52
   852.26512  -4.790   5.3230  19.8708   9.46  -5.51  -7.52
   852.44159  -5.503   5.3448  19.8895   9.46  -5.59  -7.52
   853.54026  -4.443   5.3448  19.8708   9.46  -5.51  -7.52
