#  Wav (A)    log gf    E (l, u) (eV)    rad    stark  waals
   295.16900  -2.010   0.0000  42.0049   0.00   0.00   0.00
   295.85100  -2.290   0.0968  42.0049   0.00   0.00   0.00
   303.81400  -1.800   0.0000  40.8097   0.00   0.00   0.00
   303.81400  -2.790   0.0000  40.8097   0.00   0.00   0.00
   304.53600  -2.050   0.0968  40.8097   0.00   0.00   0.00
   304.58300  -3.960   0.0000  40.7067   0.00   0.00   0.00
   313.53900  -2.640   0.0000  39.5439   0.00   0.00   0.00
   314.01800  -3.340   0.0000  39.4835   0.00   0.00   0.00
   314.21200  -6.670   0.0000  39.4591   0.00   0.00   0.00
   314.30800  -3.350   0.0968  39.5439   0.00   0.00   0.00
   314.79000  -4.040   0.0968  39.4835   0.00   0.00   0.00
   318.45200  -3.140   0.0000  38.9338   0.00   0.00   0.00
   318.82500  -2.160   0.0000  38.8883   0.00   0.00   0.00
   319.24500  -2.840   0.0968  38.9338   0.00   0.00   0.00
   319.30500  -2.860   0.0000  38.8298   0.00   0.00   0.00
   319.58700  -6.410   0.0000  38.7955   0.00   0.00   0.00
   319.62000  -2.870   0.0968  38.8883   0.00   0.00   0.00
   320.10300  -3.560   0.0968  38.8298   0.00   0.00   0.00
   324.56800  -2.370   0.0000  38.2001   0.00   0.00   0.00
   324.56900  -1.360   0.0000  38.2001   0.00   0.00   0.00
   325.39200  -1.600   0.0968  38.2001   0.00   0.00   0.00
   326.06500  -3.170   0.0000  38.0248   0.00   0.00   0.00
   326.51700  -1.700   0.0000  37.9721   0.00   0.00   0.00
   326.53800  -0.800   0.0000  37.9697   0.00   0.00   0.00
   326.78600  -1.010   0.0000  37.9409   0.00   0.00   0.00
   327.24400  -1.390   0.0000  37.8878   0.00   0.00   0.00
   327.26100  -0.690   0.0000  37.8859   0.00   0.00   0.00
   327.35100  -1.030   0.0968  37.9721   0.00   0.00   0.00
   327.62100  -1.320   0.0968  37.9409   0.00   0.00   0.00
   328.08200  -1.060   0.0968  37.8878   0.00   0.00   0.00
   328.09800  -1.360   0.0968  37.8859   0.00   0.00   0.00
   328.47200  -2.450   0.0000  37.7462   0.00   0.00   0.00
   328.97500  -1.710   0.0000  37.6884   0.00   0.00   0.00
   329.02500  -4.340   0.0000  37.6827   0.00   0.00   0.00
   329.31600  -2.160   0.0968  37.7462   0.00   0.00   0.00
