#  Wav (A)    log gf    E (l, u) (eV)    rad    stark  waals
  4393.34000  -2.645   2.1045   4.9258   0.00   0.00   0.00
  4419.88500  -2.783   2.1023   4.9067   0.00   0.00   0.00
  4423.24600  -2.482   2.1045   4.9067   0.00   0.00   0.00
  4494.17700  -1.827   2.1023   4.8603   0.00   0.00   0.00
  4497.65700  -1.574   2.1045   4.8603   0.00   0.00   0.00
  4497.65800  -2.528   2.1045   4.8603   0.00   0.00   0.00
  4541.63300  -2.635   2.1023   4.8315   0.00   0.00   0.00
  4545.18400  -2.333   2.1045   4.8315   0.00   0.00   0.00
  4664.81070  -1.565   2.1023   4.7595   0.00   0.00   0.00
  4668.55650  -2.264   2.1045   4.7595   0.00   0.00   0.00
  4668.55950  -1.312   2.1045   4.7595   0.00   0.00   0.00
  4747.94100  -2.379   2.1023   4.7129   0.00   0.00   0.00
  4751.82180  -2.078   2.1045   4.7129   0.00   0.00   0.00
  4978.54140  -1.216   2.1023   4.5920   0.00   0.00   0.00
  4982.80840  -1.916   2.1045   4.5920   0.00   0.00   0.00
  4982.81340  -0.962   2.1045   4.5920   0.00   0.00   0.00
  5148.83810  -2.044   2.1023   4.5097   0.00   0.00   0.00
  5153.40240  -1.743   2.1045   4.5097   0.00   0.00   0.00
  5682.63330  -0.706   2.1023   4.2835   0.00   0.00  -6.86
  5688.19340  -1.406   2.1045   4.2835   0.00   0.00  -6.86
  5688.20460  -0.452   2.1045   4.2835   0.00   0.00  -6.86
  5889.95090   0.108   0.0000   2.1045   7.80  -5.64  -7.53
  5895.92420  -0.194   0.0000   2.1023   7.80  -5.64  -7.53
  6154.22550  -1.547   2.1023   4.1164   7.85  -4.39   0.00
  6160.74710  -1.246   2.1045   4.1164   7.85  -4.39   0.00
  6631.95240  -3.780   3.1914   5.0604   0.00   0.00   0.00
  6631.98720  -4.080   3.1914   5.0604   0.00   0.00   0.00
  6680.21550  -3.640   3.1914   5.0469   0.00   0.00   0.00
  6680.26010  -3.940   3.1914   5.0469   0.00   0.00   0.00
  6743.08540  -3.519   3.1914   5.0296   0.00   0.00   0.00
  6743.14450  -3.820   3.1914   5.0296   0.00   0.00   0.00
  6827.27190  -3.369   3.1914   5.0069   0.00   0.00   0.00
  6827.35210  -3.670   3.1914   5.0069   0.00   0.00   0.00
  6943.95490  -3.190   3.1914   4.9764   0.00   0.00   0.00
  6944.06720  -3.491   3.1914   4.9764   0.00   0.00   0.00
  7113.04040  -2.872   3.1914   4.9340   0.00   0.00   0.00
  7113.20800  -3.183   3.1914   4.9339   0.00   0.00   0.00
  7373.23100  -2.753   3.1914   4.8725   0.00   0.00   0.00
  7373.49700  -3.063   3.1914   4.8724   0.00   0.00   0.00
  7507.46400 -12.676   2.1023   3.7534   0.00   0.00   0.00
  7507.46400  -6.520   2.1023   3.7534   0.00   0.00   0.00
  7510.61700 -13.711   2.1023   3.7527   0.00   0.00   0.00
  7517.17200 -11.839   2.1045   3.7534   0.00   0.00   0.00
  7517.17200  -6.522   2.1045   3.7534   0.00   0.00   0.00
  7520.33300  -6.520   2.1045   3.7527   0.00   0.00   0.00
  7520.33300 -12.824   2.1045   3.7527   0.00   0.00   0.00
  7809.78300  -2.441   3.1914   4.7785   0.00   0.00   0.00
  7810.24100  -2.750   3.1914   4.7784   0.00   0.00   0.00
  8183.25560   0.237   2.1023   3.6170   0.00   0.00  -7.23
  8194.79050  -0.462   2.1045   3.6170   0.00   0.00  -7.23
  8194.82370   0.492   2.1045   3.6170   0.00   0.00  -7.23
  8649.93100  -1.997   3.1914   4.6244   0.00   0.00   0.00
  8650.89700  -2.305   3.1914   4.6242   0.00   0.00   0.00
  8793.08090  -1.643   3.6170   5.0267   0.00   0.00   0.00
  8793.08090  -2.945   3.6170   5.0267   0.00   0.00   0.00
  8793.11960  -1.798   3.6170   5.0267   0.00   0.00   0.00
  8942.94950  -1.448   3.6170   5.0030   0.00   0.00   0.00
  8942.94950  -2.750   3.6170   5.0030   0.00   0.00   0.00
  8942.98950  -1.604   3.6170   5.0030   0.00   0.00   0.00
  9153.86200  -1.270   3.6170   4.9711   0.00   0.00   0.00
  9153.86200  -2.580   3.6170   4.9711   0.00   0.00   0.00
  9153.90400  -1.430   3.6170   4.9711   0.00   0.00   0.00
  9411.86500  -4.986   3.6170   4.9340   0.00   0.00   0.00
  9411.90900  -5.942   3.6170   4.9340   0.00   0.00   0.00
  9412.20200  -5.180   3.6170   4.9339   0.00   0.00   0.00
  9465.91400  -0.989   3.6170   4.9265   0.00   0.00   0.00
  9465.91400  -2.289   3.6170   4.9265   0.00   0.00   0.00
  9465.95900  -1.143   3.6170   4.9265   0.00   0.00   0.00
  9492.58100  -2.350   3.7527   5.0584   0.00   0.00   0.00
  9497.62200  -3.047   3.7534   5.0584   0.00   0.00   0.00
  9497.62400  -2.091   3.7534   5.0584   0.00   0.00   0.00
  9524.01500  -3.110   3.7527   5.0541   0.00   0.00   0.00
  9529.09000  -2.810   3.7534   5.0541   0.00   0.00   0.00
  9595.66100  -2.228   3.7527   5.0444   0.00   0.00   0.00
  9600.81300  -1.974   3.7534   5.0444   0.00   0.00   0.00
  9600.81300  -2.927   3.7534   5.0444   0.00   0.00   0.00
  9636.69300  -3.033   3.7527   5.0389   0.00   0.00   0.00
  9641.88900  -2.740   3.7534   5.0389   0.00   0.00   0.00
  9731.48700  -2.096   3.7527   5.0264   0.00   0.00   0.00
  9736.78500  -2.796   3.7534   5.0264   0.00   0.00   0.00
  9736.78700  -1.841   3.7534   5.0264   0.00   0.00   0.00
  9786.60600  -2.937   3.7527   5.0192   0.00   0.00   0.00
  9791.96400  -2.640   3.7534   5.0192   0.00   0.00   0.00
  9872.85800  -4.784   3.6170   4.8725   0.00   0.00   0.00
  9872.90700  -5.738   3.6170   4.8725   7.71   0.00   0.00
  9873.38400  -4.985   3.6170   4.8724   0.00   0.00   0.00
  9916.01900  -1.946   3.7527   5.0027   0.00   0.00   0.00
  9921.52000  -2.645   3.7534   5.0027   0.00   0.00   0.00
  9921.52300  -1.691   3.7534   5.0027   0.00   0.00   0.00
  9961.25600  -0.820   3.6170   4.8613   0.00   0.00   0.00
  9961.25600  -2.121   3.6170   4.8613   0.00   0.00   0.00
  9961.30600  -0.976   3.6170   4.8613   0.00   0.00   0.00
  9992.85600  -2.780   3.7527   4.9931   0.00   0.00   0.00
  9998.44300  -2.478   3.7534   4.9931   0.00   0.00   0.00
 10177.07000  -1.775   3.7527   4.9706   0.00   0.00   0.00
 10182.86000  -1.521   3.7534   4.9706   0.00   0.00   0.00
 10182.86000  -2.470   3.7534   4.9706   0.00   0.00   0.00
 10289.18000  -2.345   3.7527   4.9573   0.00   0.00   0.00
 10295.11000  -2.046   3.7534   4.9573   0.00   0.00   0.00
 10566.02000  -1.479   3.7527   4.9258   0.00   0.00   0.00
 10572.28000  -1.225   3.7534   4.9258   0.00   0.00   0.00
 10572.28000  -2.178   3.7534   4.9258   0.00   0.00   0.00
 10671.60700  -4.384   3.6170   4.7785   0.00   0.00   0.00
 10671.66400  -5.337   3.6170   4.7785   7.71   0.00   0.00
 10672.51900  -4.592   3.6170   4.7784   0.00   0.00   0.00
 10740.67000  -2.351   3.7527   4.9067   0.00   0.00   0.00
 10746.44900  -1.294   3.1914   4.3448   0.00   0.00   0.00
 10747.12000  -2.052   3.7534   4.9067   0.00   0.00   0.00
 10749.30300  -1.602   3.1914   4.3445   0.00   0.00   0.00
 10834.84600  -0.503   3.6170   4.7610   0.00   0.00   0.00
 10834.84600  -1.804   3.6170   4.7610   0.00   0.00   0.00
 10834.90500  -0.658   3.6170   4.7610   0.00   0.00   0.00
 11190.19000  -1.326   3.7527   4.8603   0.00   0.00   0.00
 11197.21000  -1.072   3.7534   4.8603   0.00   0.00   0.00
 11197.21000  -2.025   3.7534   4.8603   0.00   0.00   0.00
 11381.44100  -0.466   2.1023   3.1914   0.00   0.00  -7.11
 11403.76600  -0.165   2.1045   3.1914   0.00   0.00  -7.11
 11489.10000  -2.157   3.7527   4.8315   0.00   0.00   0.00
 11496.49000  -1.858   3.7534   4.8315   0.00   0.00   0.00
 12304.67000  -3.840   3.6170   4.6244   0.00   0.00   0.00
 12304.75000  -4.795   3.6170   4.6244   0.00   0.00   0.00
 12306.70000  -4.056   3.6170   4.6242   0.00   0.00   0.00
 12311.48000  -1.007   3.7527   4.7595   0.00   0.00   0.00
 12319.96000  -1.707   3.7534   4.7595   0.00   0.00   0.00
 12319.98000  -0.753   3.7534   4.7595   0.00   0.00   0.00
 12679.17000  -0.043   3.6170   4.5946   0.00   0.00  -6.65
 12679.17000  -1.344   3.6170   4.5946   0.00   0.00  -6.65
 12679.22000  -0.197   3.6170   4.5946   0.00   0.00  -6.65
 12694.18500  -3.729   4.1164   5.0928   0.00   0.00   0.00
 12694.24200  -4.030   4.1164   5.0928   0.00   0.00   0.00
 12771.50600  -3.642   4.1164   5.0869   0.00   0.00   0.00
 12771.57600  -3.943   4.1164   5.0869   0.00   0.00   0.00
 12865.90600  -3.559   4.1164   5.0798   0.00   0.00   0.00
 12865.99200  -3.860   4.1164   5.0798   0.00   0.00   0.00
 12907.94000  -1.828   3.7527   4.7129   0.00   0.00   0.00
 12917.26000  -1.528   3.7534   4.7129   0.00   0.00   0.00
 12982.93600  -3.454   4.1164   5.0711   0.00   0.00   0.00
 12983.04200  -3.755   4.1164   5.0711   0.00   0.00   0.00
 13130.66400  -3.337   4.1164   5.0604   0.00   0.00   0.00
 13130.80000  -3.638   4.1164   5.0604   0.00   0.00   0.00
 13321.21400  -3.190   4.1164   5.0469   0.00   0.00   0.00
 13321.39100  -3.500   4.1164   5.0469   0.00   0.00   0.00
 13573.57800  -3.060   4.1164   5.0296   0.00   0.00   0.00
 13573.81800  -3.360   4.1164   5.0296   0.00   0.00   0.00
 13919.07100  -2.893   4.1164   5.0069   0.00   0.00   0.00
 13919.40400  -3.194   4.1164   5.0069   0.00   0.00   0.00
 14412.82300  -2.690   4.1164   4.9764   0.00   0.00   0.00
 14413.30700  -2.991   4.1164   4.9764   0.00   0.00   0.00
 14767.54000  -0.544   3.7527   4.5920   0.00   0.00   0.00
 14779.69000  -1.246   3.7534   4.5920   0.00   0.00   0.00
 14779.75000  -0.291   3.7534   4.5920   0.00   0.00   0.00
 15160.84400  -2.332   4.1164   4.9340   0.00   0.00   0.00
 15161.60500  -2.642   4.1164   4.9339   0.00   0.00   0.00
 16373.87000  -1.328   3.7527   4.5097   0.00   0.00   0.00
 16388.85000  -1.027   3.7534   4.5097   0.00   0.00   0.00
 16393.89000  -2.149   4.1164   4.8725   0.00   0.00   0.00
 16395.21000  -2.456   4.1164   4.8724   0.00   0.00   0.00
 16793.24300  -3.360   4.2883   5.0264   0.00   0.00   0.00
 16793.24300  -4.500   4.2883   5.0264   0.00   0.00   0.00
 16793.24300  -3.200   4.2883   5.0264   0.00   0.00   0.00
 17031.09000  -3.088   3.6170   4.3448   0.00   0.00   0.00
 17031.23000  -4.042   3.6170   4.3448   0.00   0.00   0.00
 17038.40000  -3.308   3.6170   4.3445   0.00   0.00   0.00
 17227.64500  -1.090   4.2835   5.0030   0.00   0.00   0.00
 17227.64500  -2.390   4.2835   5.0030   0.00   0.00   0.00
 17227.74900  -1.250   4.2835   5.0030   0.00   0.00   0.00
 17350.61700  -3.190   4.2883   5.0027   0.00   0.00   0.00
 17350.61700  -4.340   4.2883   5.0027   0.00   0.00   0.00
 17350.61700  -3.040   4.2883   5.0027   0.00   0.00   0.00
 18027.84900  -0.900   4.2835   4.9711   0.00   0.00   0.00
 18027.84900  -2.200   4.2835   4.9711   0.00   0.00   0.00
 18027.96300  -1.060   4.2835   4.9711   0.00   0.00   0.00
 18165.65800  -2.990   4.2883   4.9706   0.00   0.00   0.00
 18165.65800  -4.140   4.2883   4.9706   0.00   0.00   0.00
 18165.65800  -2.840   4.2883   4.9706   0.00   0.00   0.00
 18177.87900  -1.810   4.3445   5.0264   0.00   0.00   0.00
 18186.04700  -1.550   4.3448   5.0264   0.00   0.00   0.00
 18186.04700  -2.510   4.3448   5.0264   0.00   0.00   0.00
 18371.12100  -2.650   4.3445   5.0192   0.00   0.00   0.00
 18379.46300  -2.350   4.3448   5.0192   0.00   0.00   0.00
 18465.39000   0.759   3.6170   4.2883   0.00   0.00   0.00
 18465.39000  -0.542   3.6170   4.2883   0.00   0.00   0.00
 18465.48000   0.602   3.6170   4.2883   0.00   0.00   0.00
 18596.36500 -15.173   3.6170   4.2835   0.00   0.00   0.00
 18596.36500  -7.125   3.6170   4.2835   0.00   0.00   0.00
 18596.48600 -13.890   3.6170   4.2835   0.00   0.00   0.00
 18596.48600  -6.523   3.6170   4.2835   0.00   0.00   0.00
 18596.53800 -14.662   3.6170   4.2835   0.00   0.00   0.00
 18596.53800  -6.757   3.6170   4.2835   0.00   0.00   0.00
 18596.65900  -7.125   3.6170   4.2835   0.00   0.00   0.00
 18596.65900 -15.508   3.6170   4.2835   0.00   0.00   0.00
 18720.58000  -1.740   4.1164   4.7785   0.00   0.00   0.00
 18723.21000  -2.048   4.1164   4.7784   0.00   0.00   0.00
 18832.74900  -1.640   4.3445   5.0027   0.00   0.00   0.00
 18841.51600  -1.390   4.3448   5.0027   0.00   0.00   0.00
 18841.51600  -2.340   4.3448   5.0027   0.00   0.00   0.00
 19056.64500  -3.575   4.2835   4.9340   0.00   0.00   0.00
 19056.77200  -4.530   4.2835   4.9340   0.00   0.00   0.00
 19057.97500  -3.805   4.2835   4.9339   0.00   0.00   0.00
 19111.58600  -2.480   4.3445   4.9931   0.00   0.00   0.00
 19120.61500  -2.180   4.3448   4.9931   0.00   0.00   0.00
 19279.54000  -0.594   4.2835   4.9265   0.00   0.00   0.00
 19279.54000  -1.896   4.2835   4.9265   0.00   0.00   0.00
 19279.67000  -0.750   4.2835   4.9265   0.00   0.00   0.00
 19443.21000  -2.509   4.2883   4.9258   0.00   0.00   0.00
 19443.21000  -2.664   4.2883   4.9258   0.00   0.00   0.00
 19443.21000  -3.810   4.2883   4.9258   0.00   0.00   0.00
 19796.85100  -1.450   4.3445   4.9706   0.00   0.00   0.00
 19806.53800  -1.190   4.3448   4.9706   0.00   0.00   0.00
 19806.53800  -2.150   4.3448   4.9706   0.00   0.00   0.00
 20225.55800  -2.040   4.3445   4.9573   0.00   0.00   0.00
 20235.66600  -1.741   4.3448   4.9573   0.00   0.00   0.00
 21046.39500  -3.369   4.2835   4.8725   0.00   0.00   0.00
 21046.54500  -4.322   4.2835   4.8725   0.00   0.00   0.00
 21048.72400  -3.601   4.2835   4.8724   0.00   0.00   0.00
 21323.77900  -1.119   4.3445   4.9258   0.00   0.00   0.00
 21335.02600  -0.864   4.3448   4.9258   0.00   0.00   0.00
 21335.02600  -1.818   4.3448   4.9258   0.00   0.00   0.00
 21452.21400  -0.379   4.2835   4.8613   0.00   0.00   0.00
 21452.21400  -1.679   4.2835   4.8613   0.00   0.00   0.00
 21452.37400  -0.533   4.2835   4.8613   0.00   0.00   0.00
 21667.20600  -2.280   4.2883   4.8603   0.00   0.00   0.00
 21667.20600  -2.435   4.2883   4.8603   0.00   0.00   0.00
 21667.20600  -3.581   4.2883   4.8603   0.00   0.00   0.00
 22047.27200  -1.974   4.3445   4.9067   0.00   0.00   0.00
 22056.40000   0.287   3.1914   3.7534   0.00   0.00   0.00
 22059.28900  -1.674   4.3448   4.9067   0.00   0.00   0.00
 22083.66200  -0.013   3.1914   3.7527   0.00   0.00   0.00
 23348.37800   0.281   3.7527   4.2835   0.00   0.00   0.00
 23378.96000  -0.417   3.7534   4.2835   0.00   0.00   0.00
 23379.14000   0.538   3.7534   4.2835   0.00   0.00   0.00
 24028.72300  -0.898   4.3445   4.8603   0.00   0.00   0.00
 24042.99900  -0.644   4.3448   4.8603   0.00   0.00   0.00
 24042.99900  -1.598   4.3448   4.8603   0.00   0.00   0.00
 24401.82100  -1.085   4.1164   4.6244   0.00   0.00   0.00
 24409.50900  -1.389   4.1164   4.6242   0.00   0.00   0.00
 25042.00700  -2.948   4.2835   4.7785   0.00   0.00   0.00
 25042.22700  -3.901   4.2835   4.7785   0.00   0.00   0.00
 25046.93500  -3.180   4.2835   4.7784   0.00   0.00   0.00
 25450.46600  -1.695   4.3445   4.8315   0.00   0.00   0.00
 25466.47100  -1.398   4.3448   4.8315   0.00   0.00   0.00
 25959.78700   0.026   4.2835   4.7610   0.00   0.00   0.00
 25959.78700  -1.275   4.2835   4.7610   0.00   0.00   0.00
 25960.02700  -0.128   4.2835   4.7610   0.00   0.00   0.00
 26306.20200  -1.991   4.2883   4.7595   0.00   0.00   0.00
 26306.29200  -1.837   4.2883   4.7595   0.00   0.00   0.00
 26306.29200  -3.139   4.2883   4.7595   0.00   0.00   0.00
 28707.83200  -2.720   4.5946   5.0264   0.00   0.00   0.00
 28707.83200  -3.870   4.5946   5.0264   0.00   0.00   0.00
 28707.83200  -2.570   4.5946   5.0264   0.00   0.00   0.00
 29213.06800  -1.872   4.5097   4.9340   0.00   0.00   0.00
 29215.89400  -2.179   4.5097   4.9339   0.00   0.00   0.00
 29870.35100  -0.461   4.3445   4.7595   0.00   0.00   0.00
 29892.41500  -1.160   4.3448   4.7595   0.00   0.00   0.00
 29892.52500  -0.205   4.3448   4.7595   0.00   0.00   0.00
 30157.60300  -0.833   4.5920   5.0030   0.00   0.00   0.00
 30157.60300  -2.135   4.5920   5.0030   0.00   0.00   0.00
 30157.78300  -0.988   4.5920   5.0030   0.00   0.00   0.00
 30366.26600  -2.937   4.5948   5.0030   6.98   0.00   0.00
 30366.26600  -3.057   4.5948   5.0030   6.73   0.00   0.00
 30366.26600  -4.487   4.5948   5.0030   6.73   0.00   0.00
 30375.95300  -2.530   4.5946   5.0027   0.00   0.00   0.00
 30375.95300  -3.670   4.5946   5.0027   0.00   0.00   0.00
 30375.95300  -2.370   4.5946   5.0027   0.00   0.00   0.00
 30820.10900  -1.550   4.6242   5.0264   0.00   0.00   0.00
 30832.37100  -1.300   4.6244   5.0264   0.00   0.00   0.00
 30832.37100  -2.250   4.6244   5.0264   0.00   0.00   0.00
 31379.74600  -2.380   4.6242   5.0192   0.00   0.00   0.00
 31392.45700  -2.080   4.6244   5.0192   0.00   0.00   0.00
 32698.20100  -0.614   4.5920   4.9711   0.00   0.00   0.00
 32698.20100  -1.914   4.5920   4.9711   0.00   0.00   0.00
 32698.42100  -0.770   4.5920   4.9711   0.00   0.00   0.00
 32750.99200  -1.360   4.6242   5.0027   0.00   0.00   0.00
 32764.84000  -1.110   4.6244   5.0027   0.00   0.00   0.00
 32764.84000  -2.060   4.6244   5.0027   0.00   0.00   0.00
 32943.74400  -2.740   4.5948   4.9711   0.00   0.00   0.00
 32943.74400  -2.850   4.5948   4.9711   0.00   0.00   0.00
 32943.74400  -4.290   4.5948   4.9711   0.00   0.00   0.00
 32965.36200  -2.290   4.5946   4.9706   0.00   0.00   0.00
 32965.36200  -3.430   4.5946   4.9706   0.00   0.00   0.00
 32965.36200  -2.130   4.5946   4.9706   0.00   0.00   0.00
 33603.60200  -2.190   4.6242   4.9931   0.00   0.00   0.00
 33618.17900  -1.890   4.6244   4.9931   0.00   0.00   0.00
 33642.02400  -1.192   4.3445   4.7129   0.00   0.00   0.00
 33670.01600  -0.893   4.3448   4.7129   0.00   0.00   0.00
 34077.55500  -0.202   3.7527   4.1164   0.00   0.00   0.00
 34142.60700   0.099   3.7534   4.1164   0.00   0.00   0.00
 34164.44100  -1.572   4.5097   4.8725   0.00   0.00   0.00
 34170.16000  -1.878   4.5097   4.8724   0.00   0.00   0.00
 35781.34100  -1.135   4.6242   4.9706   0.00   0.00   0.00
 35797.83600  -0.881   4.6244   4.9706   0.00   0.00   0.00
 35797.83600  -1.834   4.6244   4.9706   0.00   0.00   0.00
 36247.51400  -2.787   4.5920   4.9340   0.00   0.00   0.00
 36247.77400  -3.743   4.5920   4.9340   0.00   0.00   0.00
 36252.12300  -3.027   4.5920   4.9339   0.00   0.00   0.00
 36368.48100  -2.338   4.2835   4.6244   0.00   0.00   0.00
 36368.98100  -3.291   4.2835   4.6244   0.00   0.00   0.00
 36386.07600  -2.570   4.2835   4.6242   0.00   0.00   0.00
 37062.49200  -0.265   4.5920   4.9265   0.00   0.00   0.00
 37062.49200  -1.567   4.5920   4.9265   0.00   0.00   0.00
 37062.79200  -0.420   4.5920   4.9265   0.00   0.00   0.00
 37206.75200  -1.752   4.6242   4.9573   0.00   0.00   0.00
 37224.64700  -1.452   4.6244   4.9573   0.00   0.00   0.00
 37378.29600  -2.400   4.5948   4.9265   0.00   0.00   0.00
 37378.29600  -2.520   4.5948   4.9265   0.00   0.00   0.00
 37378.29600  -3.950   4.5948   4.9265   0.00   0.00   0.00
 37428.29200  -1.747   4.5946   4.9258   0.00   0.00   0.00
 37428.29200  -1.902   4.5946   4.9258   0.00   0.00   0.00
 37428.29200  -3.049   4.5946   4.9258   0.00   0.00   0.00
 39846.93300   0.694   4.2835   4.5946   0.00   0.00   0.00
 39846.93300  -0.607   4.2835   4.5946   0.00   0.00   0.00
 39847.43300   0.539   4.2835   4.5946   0.00   0.00   0.00
 40431.90500   0.910   4.2883   4.5948   0.00   0.00   0.00
 40431.90500   1.020   4.2883   4.5948   0.00   0.00   0.00
 40431.90500  -0.520   4.2883   4.5948   0.00   0.00   0.00
 40807.67100  -1.240   4.2883   4.5920   0.00   0.00   0.00
 40807.97100  -1.084   4.2883   4.5920   0.00   0.00   0.00
 40807.97100  -2.387   4.2883   4.5920   0.00   0.00   0.00
 41100.79100  -0.751   4.6242   4.9258   0.00   0.00   0.00
 41122.58500  -0.496   4.6244   4.9258   0.00   0.00   0.00
 41122.58500  -1.450   4.6244   4.9258   0.00   0.00   0.00
 43875.93500  -1.556   4.6242   4.9067   0.00   0.00   0.00
 43900.82800  -1.258   4.6244   4.9067   0.00   0.00   0.00
 44194.84800  -2.492   4.5920   4.8725   0.00   0.00   0.00
 44195.24800  -3.446   4.5920   4.8725   0.00   0.00   0.00
 44204.84500  -2.730   4.5920   4.8724   0.00   0.00   0.00
 46023.15000   0.048   4.5920   4.8613   0.00   0.00   0.00
 46023.15000  -1.254   4.5920   4.8613   0.00   0.00   0.00
 46023.54900  -0.108   4.5920   4.8613   0.00   0.00   0.00
 46106.22700  -0.948   4.5097   4.7785   0.00   0.00   0.00
 46122.22300  -1.253   4.5097   4.7784   0.00   0.00   0.00
 46511.06400  -1.920   4.5948   4.8613   0.00   0.00   0.00
 46511.06400  -2.040   4.5948   4.8613   0.00   0.00   0.00
 46511.06400  -3.470   4.5948   4.8613   0.00   0.00   0.00
 46644.78000  -1.388   4.5946   4.8603   0.00   0.00   0.00
 46644.78000  -1.543   4.5946   4.8603   0.00   0.00   0.00
 46644.78000  -2.690   4.5946   4.8603   0.00   0.00   0.00
 46710.12300  -2.250   4.7610   5.0264   0.00   0.00   0.00
 46710.12300  -3.390   4.7610   5.0264   0.00   0.00   0.00
 46710.12300  -2.090   4.7610   5.0264   0.00   0.00   0.00
 49989.12000  -1.300   4.7784   5.0264   0.00   0.00   0.00
 50007.87400  -1.040   4.7785   5.0264   0.00   0.00   0.00
 50007.87400  -2.000   4.7785   5.0264   0.00   0.00   0.00
 50076.74500   0.326   4.3445   4.5920   0.00   0.00   0.00
 50138.72800  -0.369   4.3448   4.5920   0.00   0.00   0.00
 50139.22800   0.583   4.3448   4.5920   0.00   0.00   0.00
 50889.50300  -0.581   4.7595   5.0030   0.00   0.00   0.00
 50889.50300  -1.881   4.7595   5.0030   0.00   0.00   0.00
 50889.84300  -0.736   4.7595   5.0030   0.00   0.00   0.00
 51293.32400  -2.010   4.7610   5.0027   0.00   0.00   0.00
 51293.32400  -3.160   4.7610   5.0027   0.00   0.00   0.00
 51293.32400  -1.850   4.7610   5.0027   0.00   0.00   0.00
 51478.20900  -2.110   4.7784   5.0192   0.00   0.00   0.00
 51498.09800  -1.810   4.7785   5.0192   0.00   0.00   0.00
 52489.88700  -0.396   4.6242   4.8603   0.00   0.00   0.00
 52525.47700  -0.140   4.6244   4.8603   0.00   0.00   0.00
 52525.47700  -1.095   4.6244   4.8603   0.00   0.00   0.00
 54268.80200   0.401   4.1164   4.3448   0.00   0.00   0.00
