#  Wav (A)    log gf    E (l, u) (eV)    rad    stark  waals
   359.53100  -6.760   0.0000  34.4853   0.00   0.00   0.00
   359.53100  -7.690   0.0000  34.4853   0.00   0.00   0.00
   362.32300  -6.010   0.0000  34.2196   0.00   0.00   0.00
   362.38300  -4.750   0.0000  34.2139   0.00   0.00   0.00
   362.38300  -5.710   0.0000  34.2139   0.00   0.00   0.00
   362.83000  -5.720   0.0000  34.1718   0.00   0.00   0.00
   362.83000  -6.420   0.0000  34.1718   0.00   0.00   0.00
   363.74200  -5.760   0.0000  34.0861   0.00   0.00   0.00
   363.74200  -6.720   0.0000  34.0861   0.00   0.00   0.00
   376.14300  -1.430   0.0000  32.9623   0.00   0.00   0.00
   376.69300  -1.750   0.0000  32.9142   0.00   0.00   0.00
   376.69300  -3.630   0.0000  32.9142   0.00   0.00   0.00
   376.74500  -3.730   0.0000  32.9097   0.00   0.00   0.00
   377.04500  -1.440   0.0000  32.8835   0.00   0.00   0.00
   377.04500  -1.780   0.0000  32.8835   0.00   0.00   0.00
   385.67300  -7.260   0.0000  32.1478   0.00   0.00   0.00
   385.67400  -6.310   0.0000  32.1477   0.00   0.00   0.00
   386.69500  -4.640   0.0000  32.0629   0.00   0.00   0.00
   386.98400  -5.260   0.0000  32.0389   0.00   0.00   0.00
   387.64900  -2.122   0.0000  31.9839   0.00   0.00   0.00
   387.89800  -2.298   0.0000  31.9635   0.00   0.00   0.00
   388.05500  -2.599   0.0000  31.9505   0.00   0.00   0.00
   390.78200  -3.270   0.0000  31.7275   0.00   0.00   0.00
   390.86500  -4.080   0.0000  31.7208   0.00   0.00   0.00
   391.20200  -4.700   0.0000  31.6935   0.00   0.00   0.00
   391.69400  -4.740   0.0000  31.6537   0.00   0.00   0.00
   391.72500  -4.030   0.0000  31.6512   0.00   0.00   0.00
   391.89200  -3.470   0.0000  31.6377   0.00   0.00   0.00
   391.90620  -0.960   0.0000  31.6365   0.00   0.00   0.00
   391.93800  -0.659   0.0000  31.6340   0.00   0.00   0.00
   391.99540  -0.483   0.0000  31.6293   0.00   0.00   0.00
   392.31800  -1.260   0.0000  31.6033   0.00   0.00   0.00
   392.31800  -1.840   0.0000  31.6033   0.00   0.00   0.00
   394.02400  -4.310   0.0000  31.4665   0.00   0.00   0.00
   394.02700  -5.020   0.0000  31.4662   0.00   0.00   0.00
   395.18100  -4.310   0.0000  31.3743   0.00   0.00   0.00
   395.18500  -5.250   0.0000  31.3741   0.00   0.00   0.00
   397.88400  -1.610   3.3241  34.4853   0.00   0.00   0.00
   397.88400  -2.770   3.3241  34.4853   0.00   0.00   0.00
   397.91600  -1.800   3.3266  34.4853   0.00   0.00   0.00
   397.91600  -2.760   3.3266  34.4853   0.00   0.00   0.00
   398.05100  -9.020   0.0000  31.1481   0.00   0.00   0.00
   401.17980  -1.565   3.3241  34.2293   0.00   0.00   0.00
   401.21210  -2.712   3.3266  34.2293   0.00   0.00   0.00
   401.32690  -2.712   3.3241  34.2180   0.00   0.00   0.00
   401.33800  -7.410   3.3266  34.2196   0.00   0.00   0.00
   401.35920  -1.757   3.3266  34.2180   0.00   0.00   0.00
