#  Wav (A)    log gf    E (l, u) (eV)    rad    stark  waals
   995.71841  -2.576   0.0000  12.4519   7.70  -4.73  -7.29
   996.48356  -2.211   0.0096  12.4519   7.69  -4.75  -7.29
   996.48356  -2.793   0.0096  12.4519   7.70  -4.73  -7.29
   997.93584  -2.020   0.0277  12.4519   7.69  -4.81  -7.29
   997.93584  -3.105   0.0277  12.4519   7.69  -4.75  -7.29
   997.93584  -6.149   0.0277  12.4519   7.70  -4.73  -7.29
  1062.34760  -5.826   0.7810  12.4519   7.69  -4.81  -7.29
  1062.34760  -6.461   0.7810  12.4519   7.69  -4.75  -7.29
  1062.34760  -6.613   0.7810  12.4519   7.70  -4.73  -7.29
  1083.07160  -2.037   0.0000  11.4476   8.20  -5.18  -7.50
  1083.97690  -1.393   0.0096  11.4476   8.13  -5.19  -7.50
  1083.97690  -1.525   0.0096  11.4476   8.20  -5.18  -7.50
  1085.69570  -1.157   0.0277  11.4476   8.12  -5.21  -7.50
  1085.69570  -2.002   0.0277  11.4476   8.13  -5.19  -7.50
  1085.69570  -2.472   0.0277  11.4476   8.20  -5.18  -7.50
  1162.36970  -4.908   0.7810  11.4476   8.12  -5.21  -7.50
  1162.36970  -4.957   0.7810  11.4476   8.20  -5.18  -7.50
  1162.36970  -5.738   0.7810  11.4476   8.13  -5.19  -7.50
  1175.97760  -8.782   1.9087  12.4519   7.70  -4.73  -7.29
  1255.27210  -0.476   0.0000   9.8772   9.63  -5.81  -7.67
  1256.48840   0.005   0.0096   9.8772   9.63  -5.81  -7.67
  1258.79830   0.233   0.0277   9.8772   9.63  -5.81  -7.67
  1299.78790  -5.750   1.9087  11.4476   8.20  -5.18  -7.50
  1363.04500  -6.662   0.7810   9.8772   9.63  -5.81  -7.67
  1539.73790  -0.343   0.0000   8.0524   9.16  -3.05  -7.25
  1540.35380  -0.180   0.0000   8.0492   9.03  -2.71  -6.99
  1541.41480  -0.295   0.0096   8.0532   9.16  -3.15  -7.25
  1541.56830  -0.364   0.0096   8.0524   9.16  -3.05  -7.25
  1542.18570  -0.371   0.0096   8.0492   9.03  -2.71  -6.99
  1545.04670  -0.197   0.0277   8.0524   9.16  -3.05  -7.25
  1545.57560   0.305   0.0277   8.0496   8.99  -2.28  -6.99
  1545.60800  -1.223   0.0000   8.0218   8.47  -3.24  -6.91
  1545.66690  -1.683   0.0277   8.0492   9.03  -2.71  -6.99
  1546.67150  -3.185   0.0000   8.0163   7.42  -2.48  -6.66
  1547.12970  -2.191   0.0000   8.0139   7.77  -2.97  -6.66
  1547.36210  -2.275   0.0096   8.0223   7.24  -2.56  -6.66
  1547.45240  -1.624   0.0096   8.0218   8.47  -3.24  -6.91
  1548.51850  -1.795   0.0096   8.0163   7.42  -2.48  -6.66
  1548.97780  -2.669   0.0096   8.0139   7.77  -2.97  -6.66
  1550.95640  -3.404   0.0096   8.0037   7.14  -3.83  -6.69
  1550.95740  -4.685   0.0277   8.0218   8.47  -3.24  -6.91
  1551.85810  -1.533   0.0277   8.0172   7.81  -2.06  -6.66
  1552.02830  -2.133   0.0277   8.0163   7.42  -2.48  -6.66
  1552.48980  -6.248   0.0277   8.0139   7.77  -2.97  -6.66
  1552.94790  -2.876   0.0000   7.9839   7.53  -3.06  -6.72
  1553.36960  -2.085   0.0000   7.9817   7.13  -3.39  -6.73
  1554.29600  -1.730   0.0000   7.9770   7.75  -2.76  -6.66
  1554.47740  -2.327   0.0277   8.0037   7.14  -3.83  -6.69
  1554.80990  -1.719   0.0096   7.9839   7.53  -3.06  -6.72
  1555.23260  -2.733   0.0096   7.9817   7.13  -3.39  -6.73
  1555.46240  -2.939   0.0096   7.9805   6.75  -3.15  -6.73
  1555.51400  -1.602   0.0000   7.9707   7.87  -2.57  -6.73
  1555.65980  -1.991   0.0096   7.9795   7.45  -2.98  -6.72
  1555.94490  -3.667   1.9087   9.8772   9.63  -5.81  -7.67
  1556.16120  -1.836   0.0096   7.9770   7.75  -2.76  -6.66
  1557.38220  -1.832   0.0096   7.9707   7.87  -2.57  -6.73
  1558.34840  -1.831   0.0277   7.9839   7.53  -3.06  -6.72
  1558.45330  -1.072   0.0096   7.9652   7.68  -2.75  -6.73
  1558.77300  -4.400   0.0277   7.9817   7.13  -3.39  -6.73
  1559.00390  -2.336   0.0277   7.9805   6.75  -3.15  -6.73
  1559.36240  -1.174   0.0277   7.9787   7.84  -2.73  -6.66
  1559.70590  -2.986   0.0277   7.9770   7.75  -2.76  -6.66
  1560.40640  -1.828   0.0000   7.9457   7.37  -3.31  -6.73
  1560.74170  -0.800   0.0277   7.9717   8.00  -2.19  -6.73
  1560.93240  -3.206   0.0277   7.9707   7.87  -2.57  -6.73
  1562.00160  -1.562   0.0000   7.9376   7.71  -2.01  -6.74
  1562.00840  -7.279   0.0277   7.9652   7.68  -2.75  -6.73
  1562.28630  -3.146   0.0096   7.9457   7.37  -3.31  -6.73
  1562.43590  -3.029   0.0096   7.9450   6.70  -3.15  -6.73
  1563.36370  -1.651   0.0277   7.9584   7.59  -2.79  -6.74
  1563.88540  -2.168   0.0096   7.9376   7.71  -2.01  -6.74
